text,label
Moreover! Soon it will be the first of November. Would like to warn people about my behavior that day in advance. 💛❤️💙,neu
There is no better feeling than when you see that Therese has posted a new video❤️,pos
Summary of #elitetta 2015. Audience record again?! 😅 http://t.co/xdbHWDKbQS or via iTunes: https://t.co/fwuXL4nljf,neu
True friend who swims back to save his mate!😭 R.I.P John Hron | Damn neo-Nazis,neg
Love your videos ❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤ ❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤ ❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤ ❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤ ❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤ ❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤ ❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤ ❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤ ❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤ ❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤ ❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤ ❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤ ❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤ ❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤ ❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤ ❤❤❤❤,pos
"RT @name: I'm sorry we ruined your weekend Mr. @name (note)😂 As for #TheBoss, it's probably Eric's… http://t.co/aPBzv8sQsF",neu
"TERRIBLE THAN TODAY!
Hope the dead have rested 🕊",neg
"RT @namn: Congratulations Jarlan, your turn to break your leg at the pub 👏😍😏🎉🎉 @namn",pos
RT @name: You'll see the #ABdebate tonight. Even reporters participate @name @name @name @name ➡️ http://…,neu
So good😜 http://t.co/058nyY04dS,pos
@name I really hope I win❤️,pos
Oh my god I HATE Spanish ✌️🔫,neg
Wonderful Giggo! 😂❤,pos
#teamjonna Asså Jocke is the best at pranking but this was damn fun😂,pos
RT @namn: There aren't even words for how much I long for the 1st Advent. Then Christmas finally begins 🎅🎄🎁❄️❄️⛄️⛄️,pos
@name how are you?💞,neu
"Talk about anger 🤬comments. For my part, I donate money to Shelter and 🚐 life.
Borrow/give money you make your own choice... After all, society is built on money and her way is to beg/borrow on YouTube.
Maybe would have sat outside shops, gone to town, pawned empty glasses, etc. if the internet hadn't existed. Everyone who works here is after money. Personally, I like listening to fate. What I don't like is when you create hatred towards a person and that's what Anjo is doing.
A documentary tells about the person, does not set out to create drama/hate, then everyone can form an opinion. Again Anjo
Should have lived when they hunted witches and burned them at the stake 🔥 Anjo is the priest who leads the lynch mob in the present.",neg
Rest in peace John❤️❤️❤️,pos
"really good video🙏🏼, what is the ""song"" at the end?",pos
@name thanks thanks❤️,pos
@name you can be pretty sure😂,neu
You are the Best Tomu ❤❤❤❤❤❤❤❤❤❤❤❤❤❤,pos
"Love crystals so love this collaboration❤ agree that meditation is so nice, have it as an everyday routine❤❤❤❤",pos
A good documentary 😀👍,pos
It's children who are watching 😡,neg
@namn It could be but I'll settle for Simpson. 😌,neu
Team Jonna❤️,pos
@name Hahaha!! It's me too. What a wonderful feeling 😃,pos
@name @name @name no but for real! There's a reason I'm called big sister by my friends sometimes 😂😂,pos
"I come from Finland but they are ugly they said!❤

PS love your channel❤❤❤❤",pos
I agree with Jocke's opinion but I thought the prank was funny!🤣💖,pos
#teamjonna whoooooo😘,pos
"Hi Theresa!! It would be great if you could make a video on how we can help the little birds this winter. I am so invested in it, and wish more people could get involved!! You have such a large platform, so it would be fantastic if more people could help by giving the right food to our little birds so they can survive the cold winter. All's Well!! ❤",neu
Cozy ❤,pos
You suit blue hair 😄,pos
You are so funny!🙊💕never stop what you are doing,pos
RT @name: 🍝🍝🍝 what the hell http://t.co/xfNvJy3SOf,neg
"If you have a big bloody wound on your head, I don't think you care so much if you dip your head in the toilet 😪",neg
@name TO ME?! 😛😛😛😛,pos
I Started With Fortnite 2017 🤗❤️🤩😃,pos
I have missed your videos so much!!!!❤❤❤❤,pos
As easy as it is to get up on Sundays to check in and see if a new vlog from you has come up. 💓 Hard to imagine a better start to the day. 🐏It's nice and valuable that you share and highlight the impact of stress and the importance of prioritizing recovery... because it's not something we deserve... it's something we need like so many other basic needs.🔋,pos
Tim jockey buoy Jonna 😤👉🏻👌🏻,neg
No but I love this 😂😂,pos
Catching up @namn OJ what I missed good stuff! @name 👍👍👍,pos
"God, you have beautiful hair, Therese! sitting and watching this video with a bolognese from anamma that you recommended, so good! Love you❤",pos
Got a great start to the week! Hope it continues like this 😊,pos
Was there a month ago mighty 🙏🏼,pos
Jonna is fun 😂,pos
@name @name (sorry I just jumped in but I'm on a train and the flow is so slow 😩😩😩😩😩),neg
This flying thing is not really my thing 😭,neg
Great pictures and so much fun to have in the future 🐶❤,pos
You own on fortnite😸,pos
@name IF YOU FOLLOW ME I CAN DIE HAPPY. I HAVE BEEN TRYING FOR SO LONG NOW! PLEASE PLEASE PLEASE❤️😭 5,neu
"One thing is certain, Anjo is the only one who knows. You just want to come back and talk crap about Anjo.😴😴",neg
Great to see that you are not alone in not being organized haha ​​you are good❤❤,pos
You fucking sheep! HAHAHA SO I'M DYING😂😂😂,pos
@name @name @name So right! 💪,pos
So WOW 🤩,pos
Wtf a dude throws up in the subway 😷😷😷,neg
@name September rocks. It's my birthday then 😍,pos
Hahahaha Anders' TikTok live sat and laughed his whole life haha ​​he's too funny💗,pos
#TeamJonna 💜💙,pos
Exactly Özz! ❤ http://t.co/cZA2bIAZkX,pos
😂😂 Oskar's beautiful song was the highlight of the day. Love your vlogs.🤗❤,pos
Which chips do you like best?❤️ #askisacelliot,neu
I love when you play obbys❤❤❤ you are the best YouTuber I know❤❤❤,pos
@name Exciting! Looking forward to it. 👍,pos
"@name but omfg sorry died right out of the eyebrows, the hair, the piercing, the makeup, everything 😍😍😍😍😍",pos
I kind of want to go to your house and organize everything❤,pos
"So I absolutely love your videos, Therese! You feel like such a lovely person☺️",pos
Team jockeyboi👌🏽👌🏽❤️❤️❤️,pos
Tim Jonna 👍🏻,pos
"The Rix FM festival this year, in Stockholm, Kungsträdgården, it might be the best thing that happened to me❤️ see you next year! #rixfmfestival @name",pos
Then you had a green card! Woop! 😃⛳✌ #gröntkort #golf #fadderrunda #rikstengolfbana #cobra… http://t.co/PpNxU2sobL,pos
@name 😱 What happened?,neg
What a great video Therese ❤❤Loved it ❤❤,pos
Today it was a white shirt! 😎,neu
You can't point the finger Jocke 👿👿😈😈👻👻👻👽👽🤖🤖😺😸😸💀💀,neg
#teamjonna 😂😂❤,pos
"Working out together on a sunny Sunday ☀️ with the best friend is such a quality of life❤️ Cycling, talking, coffee 🚴👭🎂Thank you… http://t.co/9kffjR0chB",pos
"And to top it all off, I now have a fever and am dying💁",neg
You get teary-eyed watching this. Respect to you ❤️❤️,pos
"RT @name: Bajen is everywhere, even at home shopping👏💚 http://t.co/5L8awP0X9l",pos
Poor my neighbors. NOW TINNIEEEW IS AWAKE💃🎤🎶😎,pos
"@namn @namn It was wonderful to hear Martin Rubashov play unplugged in your cozy studio😊.
 http://t.co/m5XMDYUjrv",pos
@namn to calculate costs for other ventures was still quite clear. But I might have tweeted when he warned 😉,neu
When are you going to release lighters? Won't stop nagging! Been wondering since summer 2021 🤷🏻,neu
Tim Joanna 🤣🤣🤣,pos
@name @name @name yes it will be so much fun😍👏,pos
Yes more😄🎉🐳,pos
#teamjonna .. Bah me who thinks they turned out nice?😍,pos
Not funny at all.. 😂 #vartärvärldenpåväg http://t.co/rQiHWxiNp3,neu
Feeet brooooor 🔥🔥🔥🔥🔥🔥,pos
Damn it 🥺,neg
"@name doesn't know if it exists right now, it wasn't there a month ago when I looked 😎",neu
All farmers down there see you soon 🐮,neu
I was there in 2016. Terrible 🥺,neg
It was just one little rascal💖the only one... But it's very cute!!!! #fornboda... http://t.co/9Ttb8pFWxS,pos
"Good there Samir, you are going up in the attic for us viewers❤️ @namn",pos
Thanks for the call @name &amp; @name 😀 #nerdsunite ✊,pos
#you are the best ❤😍😘🌹,pos
Best videos in the world ❤️❤️❤️love you so match ❤️❤️❤️❤️,pos
"This is the favorite moment of the week, thank you for sharing ❤️❤️",pos
Who has the heart to dislike this video? 🤬,neg
"RT @namn: At 18:00 we'll be broadcasting talk before the #Spökspecial! Nöjesbladet.se! You've been there from the beginning, right?! 💀💀💀💀 http://t.co/GxtHC…",pos
@name Thank you very much👍,pos
You ate the best Fortnite player I know you are better than a Ninja😊,pos
"Local, please ask her if she has played Word of Warcraft in the back days.. Would be interesting isf I have played with her a lot and know her character/nickname ect
🤩🤩😍",pos
"Cozy video. 🥰 Is it a toast chair by the house gable? 🙃
Hope you stay away from illness for a while. ❤️",pos
@name Correct! Congratulations in arrears 🎉🎈🎂🎊🎁,pos
Love your channel so cozy ❤️❤️,pos
Through a rainy Europe... 🚍☁️#dimmapåväg #travel #germany #travelguide http://t.co/CXPzKDerIu,neu
I have played it too but I can't join! 😢❤❤,neg
Best Tomu!❤,pos
The best thing here is when you scrub the floor with soap and you say you feel like Cinderella. Then Oskar starts singing so Stina is terrified. Long time since I laughed so much! 😂🙏 Love following you no matter what you do or talk about ❤️,pos
You can't take her seriously 😂 she's a bit behind,neg
"Good morning, such a cozy start to the day to look at you & eat breakfast 🤗",pos
"@name WOW. Magically beautiful, thank you please. 😊",pos
"Nice video, you get a greater insight into what happened behind the wall.😞",neu
"1:46 ""mimi"" 😅",pos
Love your videos Therese❤️❤️never stop what you are doing❤️🤗,pos
"I'm so afraid that Alexh
going to be murdered😪",neg
You have a pink scalp! It turned out nice!!😂😂,pos
"The absolute best feeling there has to be fishing the Gnaget, and also being able to do it in the Djurgårdsträyan is magical 💛❤️💙",pos
